0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
53.24,0.0,3.06,5.53,0.0,5.37,0.16,15.16,0.0,0.0,2.99,0.0,1.99,0.24,0.22,0.0,0.0,0.0,0.08,52.79,0.0,0.22,0.0,0.0,65.06,0.0,0.68,0.78,41.72,3.51,0.35,67.82,0.05,1.44,0.06,0.0,8.81,0.29,0.0,3.01,0.0,1.26,0.22,0.0,4.36,21.99,0.0,0.46,0.0,1.92,2.7,0.24,0.0,6.62,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.09,0.09,0.0,0.0,5.71,0.0,0.59,0.0,0.82,2.67,0.0,6.54,0.0,0.05,35.12,0.0,0.0,8.52,721.9,0.0,0.59,4.98,1.77,0.0,0.0,0.02,0.0,0.0,0.0,2.62,5.51,29.48,4.69,3.54,15.45,17.54,0.0,0.03,0.0,0.0,0.11,11.16,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.05,38.21,0.0,44.1,0.0,11.17,0.0,4.63,6.57,114.68,25.88,0.0,0.0,0.0,8.16,1.35,0.0,1.28,2.28,44.04,0.0,0.13,0.0,0.0,0.0,0.33,0.0,0.09,7.07,2.78,6.19,0.0,0.11,39.97,0.0,0.0,0.03,2.36,44.5,0.0,299.41,0.0,0.0,1.22,0.04,13.87,0.18,0.0,2.7,1.15,0.0,0.64,66.91,5.74,7.16,0.0,0.0,0.0,0.0,5.23,0.0,0.1,0.23,0.0,0.0,0.13,1.86,31.88,0.24,0.0,0.76,5.85,0.0,0.0,6.61,12.4,1.08,0.0,0.56,0.0,0.09,0.02,0.0,0.0,0.0,1.42,0.0,0.0,0.52,58.03,1.0
55.21,0.0,1.87,4.09,0.0,4.29,0.26,10.28,0.0,0.02,3.26,0.0,2.43,0.23,0.14,0.16,0.0,0.0,0.0,51.79,0.0,0.52,0.12,0.0,58.24,0.0,0.35,0.88,37.31,2.85,0.28,67.97,0.07,1.14,0.0,0.0,10.36,0.0,0.0,2.54,0.0,0.73,0.86,0.0,3.43,23.28,0.0,0.9,0.0,1.59,2.9,0.07,0.0,4.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.04,0.0,0.0,0.0,5.63,0.18,0.58,0.0,1.37,2.86,0.0,5.76,0.0,0.1,26.92,0.0,0.0,6.72,871.21,0.0,0.44,4.81,2.06,0.0,0.0,0.0,0.0,0.0,0.0,2.61,5.36,23.14,4.02,4.56,16.34,16.87,0.0,0.13,0.0,0.0,0.17,11.74,0.12,0.0,0.19,0.0,0.0,0.0,0.0,0.0,37.23,0.0,42.52,0.0,14.21,0.0,4.54,6.3,114.49,13.7,0.0,0.0,0.24,7.23,1.03,0.0,1.6,2.09,35.1,0.0,0.39,0.0,0.0,0.0,0.71,0.0,0.09,8.65,1.82,6.11,0.0,0.06,37.93,1.68,0.0,0.03,1.95,51.23,0.0,260.83,0.0,0.0,1.74,0.04,31.44,0.0,0.0,2.87,1.0,0.0,0.53,61.02,4.26,5.44,0.0,0.28,0.0,0.56,8.81,0.0,0.1,0.25,0.0,0.0,0.0,1.31,25.67,0.4,0.0,0.6,6.9,0.0,0.0,7.15,8.96,1.68,0.0,0.76,0.0,0.53,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.2,66.94,0.0
31.44,0.0,1.02,1.79,0.0,9.36,0.12,7.12,0.0,0.08,2.29,0.0,1.35,0.25,0.17,0.0,0.0,0.0,0.17,38.04,0.0,0.22,0.0,0.0,32.21,0.0,0.25,0.88,29.9,1.91,0.15,72.54,0.0,0.58,0.0,0.0,30.07,0.0,0.0,2.42,0.0,0.97,0.93,0.0,3.38,29.75,0.0,0.49,0.0,1.15,2.01,0.05,0.0,3.19,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.0,0.0,3.8,0.0,0.89,0.0,0.69,2.57,0.0,4.83,0.0,0.06,23.16,0.0,0.0,4.38,1178.52,0.0,0.0,3.48,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.27,9.82,14.57,11.44,1.67,12.56,14.7,0.0,0.04,0.0,0.0,0.31,12.97,0.25,0.0,0.16,0.02,0.0,0.0,0.0,0.0,47.11,0.0,38.33,0.0,20.15,0.0,2.68,7.67,64.57,11.18,0.0,0.0,0.25,4.18,0.91,0.0,1.25,1.58,20.7,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.2,6.14,1.63,3.62,0.0,0.02,35.9,1.69,0.0,0.0,0.87,48.55,0.0,165.58,0.0,0.0,0.86,0.04,30.34,0.0,0.0,1.34,1.02,0.11,0.12,35.96,3.4,3.54,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.1,0.0,0.0,0.0,0.49,21.61,0.33,0.21,0.37,9.85,0.0,0.0,6.66,5.54,0.32,0.17,1.13,0.0,0.14,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,43.92,0.0
29.44,0.11,1.9,2.22,0.0,6.48,0.06,9.16,0.0,0.03,2.48,0.0,1.72,0.54,0.14,0.19,0.0,0.0,0.18,35.85,0.0,0.28,0.14,0.0,29.89,0.0,0.34,0.36,26.61,1.42,0.39,50.04,0.0,0.73,0.2,0.0,18.54,0.0,0.0,2.47,0.0,0.82,2.0,0.0,2.51,21.02,0.0,0.26,0.0,1.52,3.23,0.02,0.12,2.58,0.15,0.0,0.0,0.09,0.1,0.0,0.0,0.15,0.0,0.0,0.0,3.75,0.0,0.81,2.52,0.57,2.15,0.0,4.53,0.0,0.0,22.99,0.0,0.0,4.53,1254.64,0.0,0.51,2.85,0.87,0.0,0.0,0.25,0.0,0.0,0.0,1.01,6.05,21.23,7.09,1.44,14.0,13.77,0.22,0.04,0.0,0.0,0.26,12.32,0.94,0.0,0.44,0.0,0.0,0.0,0.0,0.0,29.73,0.0,39.62,0.0,12.09,0.0,2.93,6.51,44.84,14.41,0.0,0.0,0.0,4.07,0.68,0.0,0.91,1.96,25.84,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,4.99,1.4,3.34,0.0,0.03,36.74,0.0,0.0,0.0,3.07,49.18,0.0,142.55,0.0,0.0,0.62,0.0,32.76,0.0,0.0,1.46,1.4,0.0,0.28,46.05,3.56,4.06,0.0,0.0,0.0,0.0,7.59,0.0,0.11,0.02,0.0,0.0,0.0,2.61,22.35,0.19,0.0,0.28,6.5,0.0,0.0,5.34,5.99,1.95,0.0,0.77,0.0,0.15,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.12,46.98,0.0
89.99,0.0,2.09,3.35,0.0,12.23,0.45,12.13,0.0,0.0,2.65,0.0,3.01,0.0,0.14,0.23,0.0,0.0,0.0,83.9,0.0,0.36,0.0,0.0,59.27,0.0,0.49,3.24,44.39,3.04,0.55,103.9,0.11,1.14,0.0,0.0,7.5,0.0,0.0,3.17,0.0,0.49,1.23,0.0,4.93,41.94,0.0,1.6,0.03,1.57,2.48,0.05,0.0,1.87,0.0,0.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.0,5.91,0.0,1.83,0.0,1.01,1.68,0.0,5.32,0.0,0.08,39.64,0.0,0.0,5.17,636.26,0.0,0.0,4.38,0.98,0.0,0.0,0.03,0.0,0.0,0.0,2.29,5.18,28.63,5.8,5.65,21.87,22.7,0.27,0.15,0.0,0.0,0.08,17.11,0.0,0.0,0.47,0.0,0.0,0.2,0.0,0.0,85.3,1.56,50.52,0.0,30.91,0.0,3.78,13.4,144.68,24.52,0.0,0.0,0.0,5.77,0.96,0.0,1.59,1.98,37.47,0.0,0.94,0.0,0.0,0.0,0.57,0.0,0.13,9.15,2.43,4.35,0.0,0.12,64.32,0.0,0.0,0.04,0.74,77.34,0.0,212.52,0.0,0.0,1.48,0.05,9.46,0.0,0.0,3.94,1.15,0.0,0.03,54.27,3.85,8.65,0.0,0.0,0.0,0.0,9.96,0.17,0.0,0.05,0.0,0.0,0.0,3.04,33.82,0.0,0.0,0.58,14.04,0.0,0.0,6.19,4.19,0.82,0.0,1.76,0.0,0.18,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.15,81.31,1.0
23.66,0.0,1.57,3.4,0.0,3.79,0.06,4.82,0.0,0.03,1.95,0.0,0.12,0.0,0.26,0.17,0.0,0.0,0.0,28.99,0.0,0.53,0.0,0.0,26.54,0.0,0.39,0.92,23.53,2.19,0.05,28.19,0.05,0.79,0.0,0.0,8.92,0.07,0.0,1.25,0.0,0.7,0.45,0.0,2.01,10.99,0.0,0.47,0.0,1.29,2.27,0.1,0.0,4.21,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.08,0.09,0.0,0.0,3.83,0.0,0.6,0.0,0.64,1.74,0.0,1.45,0.0,0.0,7.52,0.0,0.0,5.1,1354.66,0.0,0.0,1.69,1.06,0.0,0.0,0.02,0.0,0.0,0.0,1.26,3.1,11.78,9.3,1.54,9.48,12.38,0.0,0.04,0.0,0.0,0.18,10.16,0.24,0.0,0.45,0.02,0.0,0.0,0.0,0.0,21.59,0.0,28.15,0.0,7.76,0.0,2.99,3.87,56.27,27.79,0.0,0.0,0.0,5.63,1.06,0.0,1.06,1.82,22.29,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,3.94,0.43,5.15,0.0,0.27,14.31,0.0,0.0,0.0,1.16,28.9,0.0,126.26,0.0,0.0,0.48,0.1,62.12,0.0,0.0,2.67,1.71,0.0,0.31,41.11,2.84,1.18,0.0,0.0,0.0,0.0,2.11,0.0,0.1,0.11,0.0,0.0,0.14,0.46,17.18,0.1,0.0,0.74,6.58,0.0,0.0,4.8,9.61,0.33,0.0,0.48,0.1,0.21,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,20.09,0.0
25.5,0.1,1.0,4.31,0.0,2.54,0.05,7.53,0.0,0.03,2.31,0.0,0.63,0.98,0.33,0.0,0.0,0.0,0.0,31.61,0.0,0.32,0.37,0.0,23.58,0.0,0.3,1.52,26.28,1.74,0.11,38.39,0.03,0.77,0.0,0.0,7.93,0.74,0.0,1.96,0.0,0.63,1.13,0.0,2.28,15.85,0.0,0.0,0.0,1.39,2.14,0.13,0.0,6.01,0.14,0.0,0.0,0.0,0.17,0.0,0.0,0.09,0.09,0.0,0.0,3.93,0.0,0.48,0.0,0.43,1.62,0.0,2.36,0.0,0.05,14.43,0.0,0.0,4.84,1134.11,0.0,0.0,2.08,0.88,0.0,0.0,0.22,0.0,0.0,0.0,0.97,5.62,13.33,6.15,1.64,13.49,13.69,0.0,0.0,0.0,0.0,0.47,6.21,0.36,0.0,0.45,0.0,0.0,0.0,0.0,0.0,17.86,0.0,30.44,0.0,8.21,0.0,2.82,4.04,35.18,22.05,0.0,0.0,0.0,4.41,1.37,0.0,0.83,1.76,21.56,0.0,0.27,0.0,0.0,0.04,0.14,0.0,0.0,3.37,1.06,3.69,0.0,0.11,21.96,1.75,0.0,0.0,1.73,32.0,0.23,164.47,0.0,0.0,0.64,0.04,30.46,0.18,0.07,3.01,1.05,0.0,0.3,43.14,3.09,1.44,0.0,0.0,0.0,0.0,2.95,0.13,0.0,0.04,0.0,0.0,0.0,0.98,19.69,0.4,0.0,0.14,6.7,0.0,0.0,4.59,11.68,0.59,0.0,0.74,0.0,0.13,0.19,0.0,0.0,0.0,0.97,0.0,0.0,0.11,24.05,0.0
66.55,0.11,1.68,3.14,0.0,6.46,0.0,22.17,0.0,0.06,2.26,0.0,1.15,0.47,0.23,0.0,0.0,0.0,0.0,61.6,0.0,0.19,0.0,0.0,33.37,0.0,0.21,0.66,46.73,1.82,0.21,50.47,0.0,0.49,0.0,0.0,8.09,0.0,0.0,2.41,0.09,0.9,1.1,0.0,2.74,29.17,0.0,0.23,0.0,1.43,2.26,0.16,0.0,3.14,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,2.86,0.0,0.62,0.0,0.19,1.71,0.0,5.1,0.0,0.12,31.64,0.0,0.0,6.67,367.2,0.1,0.31,2.14,1.13,0.0,0.0,0.02,0.0,0.0,0.0,1.22,7.0,20.38,9.26,2.77,11.3,18.64,0.0,0.04,0.0,0.0,0.06,12.66,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,41.78,0.0,50.65,0.0,11.14,0.0,2.24,5.33,44.48,74.22,0.0,0.0,0.0,4.68,1.42,0.0,1.12,1.84,37.84,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.35,1.42,3.85,0.0,0.12,54.66,0.0,0.0,0.0,0.48,75.25,0.0,234.62,0.0,0.0,0.51,0.06,17.67,0.0,0.08,2.42,0.69,0.11,0.34,74.2,4.09,2.22,0.0,0.33,0.0,0.0,4.59,0.0,0.1,0.12,0.0,0.0,0.2,0.83,23.63,0.06,0.0,0.41,5.42,0.0,0.0,4.22,11.54,0.55,0.0,0.97,0.0,0.18,0.04,0.0,0.0,0.0,0.57,0.0,0.0,0.11,35.85,1.0
43.8,0.09,2.28,3.4,0.0,7.16,0.1,11.16,0.0,0.0,3.0,0.0,1.8,0.0,0.19,0.0,0.0,0.0,0.15,46.01,0.0,0.32,0.11,0.0,49.19,0.0,0.33,0.75,28.67,2.29,0.24,70.85,0.0,0.75,0.11,0.0,18.94,0.07,0.0,2.84,0.0,0.44,0.82,0.0,3.43,19.88,0.0,0.0,0.0,1.33,2.54,0.03,0.0,5.87,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.16,0.0,0.03,0.0,4.69,0.0,0.67,0.0,0.57,2.83,0.0,4.87,0.0,0.0,30.18,0.0,0.0,6.07,859.63,0.0,0.14,4.94,1.14,0.0,0.0,0.04,0.0,0.0,0.0,2.3,6.93,21.04,2.04,2.07,15.58,14.38,0.0,0.0,0.0,0.0,0.11,10.57,0.33,0.0,0.3,0.0,0.0,0.0,0.0,0.0,33.55,0.0,39.62,0.0,11.27,0.0,3.13,5.26,87.3,22.69,0.0,0.0,0.45,4.94,1.46,0.0,1.38,2.25,29.44,0.0,0.13,0.0,0.0,0.0,0.26,0.0,0.09,4.36,1.12,4.95,0.0,0.02,37.94,0.0,0.0,0.0,1.67,48.44,0.0,264.85,0.0,0.0,1.03,0.23,27.62,0.0,0.03,1.56,1.09,0.0,0.32,52.2,4.0,7.21,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.09,0.0,0.0,0.0,1.31,25.65,0.11,0.0,0.47,6.52,0.0,0.0,6.64,11.23,0.74,0.15,0.49,0.0,0.13,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,50.98,0.0
42.61,0.14,2.6,2.48,0.0,3.98,0.15,8.64,0.0,0.04,2.19,0.0,0.62,0.32,0.14,0.0,0.0,0.0,0.11,40.78,0.0,0.46,0.0,0.0,34.26,0.0,0.1,1.01,20.46,2.59,0.06,47.97,0.04,0.66,0.0,0.0,9.73,0.4,0.0,2.28,0.0,0.36,4.18,0.0,2.61,20.21,0.0,0.62,0.0,1.21,1.66,0.2,0.0,4.85,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.04,0.0,0.0,0.0,3.38,0.0,0.49,0.0,0.27,2.4,0.0,3.76,0.0,0.07,16.55,0.0,0.0,4.03,1244.53,0.0,0.61,2.19,0.95,0.0,0.0,0.0,0.0,0.0,0.0,1.74,7.37,20.95,7.88,1.39,12.69,14.4,0.0,0.0,0.0,0.0,0.24,12.29,0.16,0.0,0.6,0.0,0.0,0.0,0.0,0.0,33.63,0.0,34.32,0.0,11.94,0.0,2.62,5.75,52.63,20.43,0.0,0.0,0.32,4.14,0.57,0.0,1.44,1.79,31.64,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.0,5.71,0.9,2.9,0.0,0.0,30.95,2.28,0.0,0.0,0.82,47.84,0.0,166.71,0.0,0.0,0.41,0.0,43.14,0.0,0.1,1.47,1.19,0.28,0.18,51.85,4.01,3.87,0.0,0.0,0.0,0.0,3.08,0.0,0.14,0.05,0.0,0.0,0.0,2.23,25.36,0.0,0.0,0.5,5.83,0.0,0.0,5.0,11.13,0.37,0.0,1.23,0.0,0.13,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,44.23,0.0
19.7,0.0,1.42,2.41,0.0,3.31,0.0,7.39,0.0,0.0,1.94,0.0,0.37,0.26,0.31,0.0,0.0,0.0,0.09,30.35,0.0,0.4,0.13,0.0,24.43,0.0,0.19,0.84,20.62,2.09,0.09,45.5,0.0,0.65,0.0,0.0,9.77,0.64,0.0,1.95,0.0,1.52,1.21,0.0,1.98,18.37,0.0,0.25,0.0,0.94,1.47,0.04,0.0,5.78,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.19,0.0,0.0,0.0,2.91,0.0,0.13,0.0,0.33,1.21,0.0,2.14,0.0,0.12,14.79,0.0,0.0,4.18,1319.49,0.0,0.33,2.51,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.69,6.11,15.92,4.07,2.01,8.9,14.08,0.0,0.0,0.0,0.0,0.13,10.97,0.13,0.0,0.24,0.0,0.0,0.0,0.0,0.0,22.96,0.0,36.21,0.0,10.65,0.0,2.59,5.1,33.32,26.84,0.0,0.0,0.0,4.0,0.81,0.0,1.0,2.01,21.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,2.84,0.35,3.79,0.0,0.12,31.11,0.0,0.0,0.0,0.63,29.51,0.0,242.26,0.0,0.0,0.28,0.0,17.04,0.0,0.04,0.83,0.91,0.0,0.12,40.1,3.38,1.24,0.0,0.0,0.0,0.0,2.51,0.0,0.22,0.02,0.0,0.0,0.0,0.47,17.0,0.13,0.0,0.23,6.84,0.0,0.0,3.56,8.77,0.56,0.0,0.29,0.0,0.07,0.21,0.0,0.0,0.0,0.51,0.0,0.0,0.0,31.51,0.0
49.46,0.0,2.49,2.82,0.0,4.53,0.1,12.71,0.0,0.05,2.49,0.0,1.2,0.23,0.17,0.16,0.0,0.0,0.0,50.64,0.0,0.54,0.0,0.0,82.37,0.0,0.36,0.81,35.8,1.86,0.15,61.55,0.07,1.19,0.06,0.0,8.71,0.14,0.0,2.52,0.0,0.41,0.63,0.0,3.67,20.73,0.0,0.22,0.0,1.2,3.38,0.08,0.0,3.69,0.0,0.0,0.0,0.12,0.05,0.0,0.0,0.43,0.0,0.0,0.0,6.2,0.0,0.68,0.0,1.2,2.51,0.0,5.83,0.0,0.05,25.1,0.0,0.0,8.28,691.87,0.0,0.28,5.48,1.13,0.0,0.0,0.04,0.0,0.12,0.0,2.72,3.43,29.87,4.12,3.87,17.37,17.82,0.0,0.2,0.0,0.0,0.11,16.4,0.45,0.0,0.7,0.02,0.0,0.0,0.0,0.0,41.38,0.0,36.9,0.0,10.48,0.0,5.33,5.9,191.47,14.8,0.0,0.0,0.0,6.07,1.3,0.0,1.28,2.19,42.38,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.09,8.45,1.48,4.78,0.0,0.02,35.11,0.0,0.0,0.03,1.42,46.51,0.0,337.04,0.0,0.0,1.34,0.0,29.04,0.0,0.03,2.56,2.13,0.0,0.31,70.23,4.91,5.94,0.0,0.0,0.0,0.0,9.2,0.0,0.09,0.38,0.0,0.0,0.0,1.57,25.64,0.42,0.0,0.48,8.19,0.0,0.0,6.4,4.82,0.92,0.0,1.14,0.0,0.18,0.04,0.0,0.0,0.0,0.91,0.0,0.0,0.3,64.83,0.0
29.94,0.0,1.68,3.64,0.0,10.51,0.29,9.09,0.0,0.0,1.66,0.0,1.14,0.0,0.16,0.0,0.0,0.0,0.08,37.65,0.0,0.55,0.51,0.0,36.05,0.0,0.2,0.43,27.79,1.67,0.36,67.48,0.03,0.93,0.06,0.0,23.47,0.0,0.0,2.64,0.0,0.34,2.54,0.0,1.55,17.35,0.0,0.24,0.0,1.45,4.58,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.11,0.0,0.07,0.0,4.02,0.0,0.75,0.0,0.12,2.77,0.0,6.15,0.0,0.06,38.44,0.0,0.0,5.37,1254.32,0.0,1.27,3.02,0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.37,4.31,21.18,6.92,1.45,16.53,18.04,0.0,0.0,0.0,0.0,0.31,19.75,0.13,0.0,0.24,0.0,0.0,0.15,0.0,0.0,31.11,0.0,58.47,0.0,11.5,0.0,3.0,7.47,52.36,18.42,0.0,0.0,0.0,5.25,0.94,0.0,1.37,2.41,36.32,0.0,0.14,0.0,0.0,0.0,0.33,0.0,0.0,4.28,1.69,4.5,0.0,0.05,49.45,0.0,0.0,0.03,2.21,46.26,0.0,198.78,0.0,0.0,0.43,0.0,15.99,0.0,0.07,1.24,1.82,0.0,0.19,56.28,4.45,7.2,0.0,0.17,0.0,0.0,6.91,0.0,0.1,0.06,0.0,0.0,0.0,1.8,23.01,0.24,0.0,0.24,3.55,0.0,0.0,8.14,10.54,0.62,0.0,0.67,0.0,0.61,0.0,0.0,0.0,0.0,0.94,0.15,0.04,0.11,72.86,0.0
31.93,0.0,2.85,3.59,0.0,5.87,0.06,8.22,0.0,0.03,2.53,0.0,0.66,0.56,0.26,0.0,0.0,0.0,0.28,35.27,0.0,0.31,0.14,0.0,31.45,0.0,0.27,0.84,22.27,1.73,0.17,32.34,0.0,1.1,0.07,0.0,14.28,0.0,0.0,2.0,0.0,0.47,0.52,0.0,2.02,15.53,0.0,0.54,0.0,1.92,2.55,0.21,0.0,4.59,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.35,0.0,0.0,0.0,3.38,0.0,0.98,0.0,0.36,2.58,0.0,2.39,0.0,0.0,15.14,0.0,0.0,5.13,5096.44,0.0,0.35,2.62,1.97,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.48,18.24,6.65,1.24,12.35,17.61,0.0,0.04,0.0,0.0,0.27,10.06,0.56,0.0,1.06,0.0,0.0,0.0,0.0,0.0,38.49,0.0,36.14,0.0,10.5,0.0,3.8,6.39,43.72,22.15,0.0,0.0,0.28,5.32,0.85,0.0,1.73,2.44,35.2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,5.14,0.77,4.74,0.0,0.05,26.02,0.0,0.0,0.0,2.19,54.67,0.0,157.81,0.0,0.0,0.23,0.04,45.2,0.0,0.08,1.3,2.38,0.12,0.26,54.67,5.18,1.51,0.0,0.19,0.0,0.0,7.46,0.0,0.12,0.13,0.0,0.0,0.0,1.77,21.41,0.21,0.0,0.75,5.12,0.0,0.0,6.28,9.89,0.97,0.0,0.55,0.0,0.26,0.02,0.0,0.0,0.0,0.34,0.0,0.0,0.25,44.34,0.0
51.78,0.3,1.4,3.91,0.0,36.59,0.0,18.63,0.0,0.04,2.95,0.0,2.09,0.0,0.21,0.0,0.0,0.06,0.12,57.67,0.0,0.14,0.0,0.0,49.0,0.0,0.16,0.52,47.88,2.75,0.24,53.86,0.0,1.21,0.0,0.0,4.71,0.0,0.0,3.28,0.0,1.02,1.3,0.0,3.5,20.13,0.0,0.0,0.0,1.54,4.95,0.18,0.0,4.94,0.0,0.0,0.0,0.04,0.49,0.0,0.0,0.13,0.0,0.0,0.0,3.63,0.0,0.35,0.0,0.59,2.71,0.0,5.78,0.0,0.0,42.93,0.0,0.0,8.5,596.27,0.0,0.22,3.53,1.39,0.0,0.0,0.0,0.0,0.0,0.46,2.13,3.35,24.29,3.24,5.71,19.23,15.25,0.0,0.0,0.0,0.0,0.09,11.97,0.18,0.0,0.64,0.0,0.0,0.0,0.0,0.0,37.0,0.0,38.46,0.0,15.63,0.0,4.45,8.61,100.94,26.19,0.0,0.0,0.0,5.73,1.38,0.0,1.24,2.36,32.6,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,6.78,1.73,4.95,0.0,0.17,41.59,0.0,0.0,0.0,2.63,52.97,0.0,299.11,0.0,0.0,0.53,0.14,24.01,0.0,0.0,2.35,3.05,0.0,0.52,66.48,4.14,10.63,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.27,0.0,0.0,0.0,1.69,26.64,0.22,0.0,1.47,6.49,0.0,0.0,5.49,14.92,0.69,0.0,0.54,0.0,0.36,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.15,43.58,1.0
38.84,0.11,2.98,4.02,0.0,3.26,0.0,10.18,0.0,0.03,3.16,0.0,0.74,0.27,0.27,0.19,0.0,0.0,0.0,46.44,0.0,0.54,0.0,0.0,41.63,0.0,0.4,0.61,36.04,1.9,0.21,42.39,0.03,0.92,0.0,0.0,5.53,0.0,0.0,1.77,0.0,0.45,0.25,0.0,2.84,20.69,0.0,0.26,0.0,1.66,2.7,0.14,0.0,5.77,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.29,0.0,0.0,0.0,4.68,0.0,0.27,0.0,0.86,2.53,0.0,2.75,0.0,0.06,16.18,0.0,0.0,7.19,931.11,0.0,0.17,4.04,1.62,0.0,0.0,0.24,0.0,0.0,0.0,1.63,5.64,20.32,6.43,2.87,13.01,14.04,0.0,0.04,0.0,0.0,0.07,9.55,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,24.19,0.0,40.08,0.0,7.96,0.0,5.0,4.95,65.52,24.25,0.0,0.0,0.0,5.89,1.67,0.0,1.43,2.59,34.09,0.0,0.61,0.09,0.0,0.0,0.23,0.0,0.32,4.54,0.67,5.67,0.0,0.1,26.02,0.0,0.0,0.0,1.55,42.33,0.0,209.21,0.0,0.0,0.4,0.2,32.52,0.0,0.0,3.23,1.33,0.0,0.47,72.0,5.25,2.15,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.08,0.0,0.0,0.0,0.85,26.31,0.26,0.0,1.02,5.08,0.0,0.0,7.73,14.6,2.63,0.0,0.95,0.0,0.18,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,39.77,1.0
